url,content_type,text_file,char_count,hash
https://sosv.com/financial-times-spotlights-indiebios-the-every-company-and-prime-roots-as-leaders-in-alt-protein-precision-fermentation/,post,txt/post__financial-times-spotlights-indiebios-the-every-company-and-prime-roots-as-leaders-in-alt-protein-precision-fermentation.txt,2097,d14f6d1bcf085b512afd9f512af9fc09e0612fccc75782b58aeb03c9a11f256d
https://sosv.com/indiebios-catalog-teams-up-with-seagate-for-dna-based-data-storage-platform/,post,txt/post__indiebios-catalog-teams-up-with-seagate-for-dna-based-data-storage-platform.txt,1291,b47ab3d7f84a83c954cb7a1e61400dc76ed27b284e3bd7c3ceebd56b9df8d0ae
https://sosv.com/bloomberg-points-to-singapore-based-vertical-oceans-for-eco-friendly-shrimp-farming/,post,txt/post__bloomberg-points-to-singapore-based-vertical-oceans-for-eco-friendly-shrimp-farming.txt,912,ccb6ad042e1638b6bf47ca45fcda0fc06d6aa84023cc814d4a7918b325c0ed65
https://sosv.com/sosv-tops-vc-ranking-in-pitchbooks-inaugural-carbon-emissions-tech-report/,post,txt/post__sosv-tops-vc-ranking-in-pitchbooks-inaugural-carbon-emissions-tech-report.txt,1261,d50dfbffc40bf37d279a505121667854ef172945daacc7c723b5d394c5d44ca1
https://sosv.com/indiebios-cultivated-meat-startup-prolific-machines-emerges-from-stealth-with-42m-from-investors/,post,txt/post__indiebios-cultivated-meat-startup-prolific-machines-emerges-from-stealth-with-42m-from-investors.txt,2882,b8b6ef55bc3290fc2c587fd1e8a664288a5f0bcb7548f61fbac88cdff6a2c53c
https://sosv.com/join-breakthrough-energy-bev-the-nsf-and-lowercarbon-for-live-breakout-sessions-at-the-sosv-climate-summit/,post,txt/post__join-breakthrough-energy-bev-the-nsf-and-lowercarbon-for-live-breakout-sessions-at-the-sosv-climate-summit.txt,4345,be69280605ed9cef7943974e82553526ea15561dfea9723684b91b75d619a841
https://sosv.com/haxs-livin-farms-snags-5-8m-to-make-powdered-insect-protein/,post,txt/post__haxs-livin-farms-snags-5-8m-to-make-powdered-insect-protein.txt,827,60d267ce2fb67d1c6d0e266c7e641d439cd703c8f1c3e6a1ca6c03280c50b553
https://sosv.com/indiebios-novoloop-makes-upcycled-outsole-for-ons-new-running-show/,post,txt/post__indiebios-novoloop-makes-upcycled-outsole-for-ons-new-running-show.txt,1184,2442bd0fe1a262096878e663b7015a8686d735035a4ab15043cce50416a275a0
https://sosv.com/stuff-minus-emissions-how-to-decarbonize-and-upcycle-essential-materials-with-biomason-novoloop-and-lingrove/,post,txt/post__stuff-minus-emissions-how-to-decarbonize-and-upcycle-essential-materials-with-biomason-novoloop-and-lingrove.txt,4513,d22ea90142dd17714e5cc77adab5954f65da3d74cbb48e4678e801896c0f5159
https://sosv.com/octopus-secures-5m-to-turn-waste-into-a-recycling-and-data-collecting-opportunity/,post,txt/post__octopus-secures-5m-to-turn-waste-into-a-recycling-and-data-collecting-opportunity.txt,973,847cc4093893938f13293097243427caed7051af86424af3b54d22eb5103fe63
https://sosv.com/bio-polymer-maker-zymochem-nets-21m-from-toyota-lululemon/,post,txt/post__bio-polymer-maker-zymochem-nets-21m-from-toyota-lululemon.txt,1047,ed0e5199e64e57627f96bebc35ddb7060fc830c1d20d7870c2584ea2f1f2a267
https://sosv.com/haxs-rightbot-lands-amazon-investment-for-freight-unloading-robots/,post,txt/post__haxs-rightbot-lands-amazon-investment-for-freight-unloading-robots.txt,1778,2563942a2780314e95df887d6f9c454f736ba2b3910ce28a3d294def60d5239d
https://sosv.com/rizlabs-cytotracker-provides-highly-accurate-white-blood-cell-count-with-single-drop-of-blood/,post,txt/post__rizlabs-cytotracker-provides-highly-accurate-white-blood-cell-count-with-single-drop-of-blood.txt,1782,316d1d96e9c42ad61a084584aeaf8fdd574ad33181aba33577feebc565a1d174
https://sosv.com/sosv-sustainable-industry-tech-matchup/,post,txt/post__sosv-sustainable-industry-tech-matchup.txt,3446,52af53b33d95f1bedbae7bf54f70c8f186f959d3ac3a21d9ac4049a3aca5bea1
https://sosv.com/animal-free-leather-maker-gozen-raises-3-3m/,post,txt/post__animal-free-leather-maker-gozen-raises-3-3m.txt,1598,0f820697dfd4c56d60df9b0b4d0f807b9c3b648fccc2245266f2ec1648afda51
https://sosv.com/ten-takeaways-from-the-2023-sosv-climate-tech-summit/,post,txt/post__ten-takeaways-from-the-2023-sosv-climate-tech-summit.txt,10422,6d06d89bbb4faac62e1ba0d2c8314076ac64bfb3466f84c78b0cfba9f25e8cc4
https://sosv.com/on-demand-all-the-sosv-climate-tech-summit-2023-main-stage-sessions/,post,txt/post__on-demand-all-the-sosv-climate-tech-summit-2023-main-stage-sessions.txt,9408,d09038b9275bcd5de18ce76b2630ec721fe412b13a115d1eb92107068139b751
https://sosv.com/3-sosv-companies-make-top-20-at-techcrunch-disrupt-battlefield-2023/,post,txt/post__3-sosv-companies-make-top-20-at-techcrunch-disrupt-battlefield-2023.txt,993,65de486c7e8d964698607b537c7da810e5038e569d2c725a2d633d7510da299f
https://sosv.com/haxs-green-li-ion-nets-4-1m-from-petronas-to-build-in-oklahoma/,post,txt/post__haxs-green-li-ion-nets-4-1m-from-petronas-to-build-in-oklahoma.txt,1278,673896c80d7255594ab478dd80fe32607107b4495d51f7b78ea561cb11ba68cb
https://sosv.com/ten63-generative-ai-to-drug-the-undruggable/,post,txt/post__ten63-generative-ai-to-drug-the-undruggable.txt,965,2517c46f6e3d84760fe85f158b52976590aff7f3e0adf2f6430e6d9b006fc2cf
https://sosv.com/simbe-robotics-nabs-28m-series-b-to-automate-retail/,post,txt/post__simbe-robotics-nabs-28m-series-b-to-automate-retail.txt,1455,d13f7ee1f78b519dc8926adaf0f616f540e2a0c40706b843ff95564a2442225b
https://sosv.com/sosv-gp-hax-managing-director-duncan-turner-named-one-of-fortunes-top-13-seed-stage-climate-tech-vcs/,post,txt/post__sosv-gp-hax-managing-director-duncan-turner-named-one-of-fortunes-top-13-seed-stage-climate-tech-vcs.txt,1014,595050bd53aaccbf4ca85dfdb444b6ec451e7fb20d0883c60c822b2d5114a3d3
https://sosv.com/check-out-indiebios-two-latest-cohorts-sf14-ny6/,post,txt/post__check-out-indiebios-two-latest-cohorts-sf14-ny6.txt,1041,a64ae16976452844c4685dabd24cdce2eafec666147100ba6016865d0fc371dc
https://sosv.com/upside-foods-announces-first-commercial-scale-plant-debuts-road-to-rubicon-series/,post,txt/post__upside-foods-announces-first-commercial-scale-plant-debuts-road-to-rubicon-series.txt,1457,41eaada8ab87df6f2f6fb1a5ef835a7a773cb9e79a0b40afc9669331833de13b
https://sosv.com/sosv-founding-gp-sean-osullivan-tells-bloomberg-whats-next-in-climate-tech/,post,txt/post__sosv-founding-gp-sean-osullivan-tells-bloomberg-whats-next-in-climate-tech.txt,992,ae34d3d7236f768eb22f767c14e95712a7b6124eb41814223cf38be6a7d239f0
https://sosv.com/imotorbike-raises-2-6m-to-expand-its-circular-economy-for-motorcycles/,post,txt/post__imotorbike-raises-2-6m-to-expand-its-circular-economy-for-motorcycles.txt,1096,1001ab7137dc0244fdf17bdda771285c80fd68f4a1d2361feed4c4938eb7589e
https://sosv.com/climate-and-health-portfolio-updates-headline-sosvs-annual-general-meeting-in-nyc/,post,txt/post__climate-and-health-portfolio-updates-headline-sosvs-annual-general-meeting-in-nyc.txt,1247,8967155c506dd2883068dcc1102dde1301391eb1ed7d90071f849544722ff0a0
https://sosv.com/announcing-a-startup-competition-for-early-stage-companies-focused-on-carbon-removal-and-capture/,post,txt/post__announcing-a-startup-competition-for-early-stage-companies-focused-on-carbon-removal-and-capture.txt,2207,6b8e165353f3b253fea6228da98f23969f61f5fa75bd0ce071a1b059f730cf35
https://sosv.com/how-sosvs-deep-tech-multi-stage-approach-sets-us-apart-a-response-to-pitchbooks-accelerator-report/,post,txt/post__how-sosvs-deep-tech-multi-stage-approach-sets-us-apart-a-response-to-pitchbooks-accelerator-report.txt,5122,a2a1ad40be0b710d6caa7f54241d5ad75d0edfbae4e3d45dd3ba95c0922b1808
https://sosv.com/the-ai-that-powers-plant-based-food-darling-notco/,post,txt/post__the-ai-that-powers-plant-based-food-darling-notco.txt,8492,cf6bbd42cd07a7e544265b1092bc346ad251a6f7e9354a2dbdca3d82cf68e147
https://sosv.com/sosv-health-tech-matchup-2024/,post,txt/post__sosv-health-tech-matchup-2024.txt,2806,800dfa7c03c4e8930a3b53925e42a0faa9a75ccb942bffa4e11e45f2245e0b6c
https://sosv.com/sosvs-hard-tech-program-hax-moves-closer-to-newark-hq-grand-opening/,post,txt/post__sosvs-hard-tech-program-hax-moves-closer-to-newark-hq-grand-opening.txt,1809,3ab09be7fc0e3646fd824f0840f6c710cf3e14bb350e30020c688fb4eb433a30
https://sosv.com/haxs-sustainable-nanofiltration-company-seppure-snags-12m-series-a/,post,txt/post__haxs-sustainable-nanofiltration-company-seppure-snags-12m-series-a.txt,1864,5628db907fb64740dd667986f261f412f287c8c8471466b4f83801ce3d254aa0
https://sosv.com/announcing-the-2024-human-health-100/,post,txt/post__announcing-the-2024-human-health-100.txt,5472,f152177d0833de69ed6a4f99cab73a9a2659a151febee9dd05cfe2f292b8dcdc
https://sosv.com/sosv-2024-spotlight-on-deep-tech/,post,txt/post__sosv-2024-spotlight-on-deep-tech.txt,11104,585276f6c035740e10b1469b62f9dab623c2a711377706467ffa2abaf025249d
https://sosv.com/cauldron-ferm-lands-6-25m-to-revolutionize-precision-fermentation/,post,txt/post__cauldron-ferm-lands-6-25m-to-revolutionize-precision-fermentation.txt,1606,9cce74b0033fcb12262e4298a179a9732427e0de0a5ecec6e1cc850639581aff
https://sosv.com/introducing-indiebio-sfs-new-office-at-3rd-st-in-san-franciscos-dogpatch/,post,txt/post__introducing-indiebio-sfs-new-office-at-3rd-st-in-san-franciscos-dogpatch.txt,3888,733b2375b22d9fddea3739cc910afb6042a1265359f0a3261f319e7426b5ec13
https://sosv.com/sosvs-indiebio-ny-debuts-new-35000-sq-ft-office-lab-and-event-space-at-7-penn-plaza/,post,txt/post__sosvs-indiebio-ny-debuts-new-35000-sq-ft-office-lab-and-event-space-at-7-penn-plaza.txt,3677,dff19dbec2397556e7a6b3a675ddf96430a2a003c96841da459228f3a1669dca
https://sosv.com/haxs-neptune-robotics-is-creating-an-army-of-underwater-robots-to-decarbonize-maritime-industry/,post,txt/post__haxs-neptune-robotics-is-creating-an-army-of-underwater-robots-to-decarbonize-maritime-industry.txt,1803,cb2dc4668f1fd7b3250d592b7cabf72534a38f90b9335bd59e5db790823f664d
https://sosv.com/voyage-foods-partners-with-cargill-to-scale-sustainable-chocolate-alternatives/,post,txt/post__voyage-foods-partners-with-cargill-to-scale-sustainable-chocolate-alternatives.txt,2465,6dc61b73ca4dfb25ac39a9b5141569caa6e8cd949e2bf06dfe0895ee6f88d2e2
https://sosv.com/allozymes-raises-15m-for-its-accelerated-enzymatics-ml-model/,post,txt/post__allozymes-raises-15m-for-its-accelerated-enzymatics-ml-model.txt,2445,b210e3ec750ec7cb2210634c41f829154ddf9d2e4d1b635e55615527a35e2f8f
https://sosv.com/voyage-foods-nabs-52m-in-fresh-funding-for-cocoa-free-chocolate/,post,txt/post__voyage-foods-nabs-52m-in-fresh-funding-for-cocoa-free-chocolate.txt,1417,7fb8a2e37a6f029cfa50a98bbff17aeb8e71fc2da78cbc6a3eb90470ac42d1de
https://sosv.com/prolific-machines-nabs-55m-for-its-unique-optogenetic-approach-to-growing-cells/,post,txt/post__prolific-machines-nabs-55m-for-its-unique-optogenetic-approach-to-growing-cells.txt,1817,ce626802b13b422550281f9832e4237ac5fec1bff689be45fa108b7666eb8999
https://sosv.com/sosv-hax-program-officially-opens-doors-to-its-new-hq-in-newark/,post,txt/post__sosv-hax-program-officially-opens-doors-to-its-new-hq-in-newark.txt,8229,dad3daec50d20bedde4fc779c5d7d856ca2657edc82b66829ffb5f36b29b093c
https://sosv.com/artyc-has-raised-14m-to-disrupt-the-cold-chain-with-battery-powered-coolers/,post,txt/post__artyc-has-raised-14m-to-disrupt-the-cold-chain-with-battery-powered-coolers.txt,1684,c0a447517d0fcb5f2637d41798204e240bb2ea3b3b9c810f15ee8d79869bec97
https://sosv.com/novonutrients-raises-18m-to-turn-carbon-dioxide-into-protein/,post,txt/post__novonutrients-raises-18m-to-turn-carbon-dioxide-into-protein.txt,1207,4cbb4df8ce0c2dd3ac763a9fd3caa18b95a2bccb17f62ee35f3261a0d192ee80
https://sosv.com/go-behind-the-scenes-at-hax-in-newark/,post,txt/post__go-behind-the-scenes-at-hax-in-newark.txt,526,fcbeaa6c27266ea870bb67f39b1009ac23248afa20c199e3c69a4c5d7ad39550
https://sosv.com/afynia-raises-2-million-cad-to-bring-endometriosis-test-to-market/,post,txt/post__afynia-raises-2-million-cad-to-bring-endometriosis-test-to-market.txt,1344,2beac7fe61cc3d315191cbe738740675ce74d67eb77f804381e223d7717aaa84
https://sosv.com/announcing-sosvs-orbit-startups-program-for-startups-in-emerging-and-frontier-markets/,post,txt/post__announcing-sosvs-orbit-startups-program-for-startups-in-emerging-and-frontier-markets.txt,3937,c17f63b825e01c400a295b7d0146fddebcd69159128a00efdd203de2cd73c379
https://sosv.com/introducing-sosvs-ireland-biomanufacturing-fund/,post,txt/post__introducing-sosvs-ireland-biomanufacturing-fund.txt,3082,cc9f1b881d4b74f67075bd3b67aa66b1fb365210d2c37a06158f10e9d846c719
https://sosv.com/unspun-vega-3d-weaving-machines-aim-to-fix-apparel-waste-and-huge-carbon-footprint/,post,txt/post__unspun-vega-3d-weaving-machines-aim-to-fix-apparel-waste-and-huge-carbon-footprint.txt,11012,e8335283354343a4a0273dd2430cc84f55c5f55bb5e725e02814cc5fd51e4674
https://sosv.com/cocoon-nabs-5-4m-to-transform-steel-production-runoff-into-a-greener-cement-alternative/,post,txt/post__cocoon-nabs-5-4m-to-transform-steel-production-runoff-into-a-greener-cement-alternative.txt,1735,9f73f8b2209541e52c72b205f044ba795d0d359c4adb336b8a67db54ab837c7d
https://sosv.com/announcing-the-fourth-annual-sosv-climate-tech-summit/,post,txt/post__announcing-the-fourth-annual-sosv-climate-tech-summit.txt,1413,3e135ff43d27441416788d900b2bd895b2a31b5917c06b4ba37a72c0bc83a150
https://sosv.com/announcing-haxs-sept-11-san-francisco-demo-day/,post,txt/post__announcing-haxs-sept-11-san-francisco-demo-day.txt,760,84f3e0f1d0516a15dde09e7913951356521cf8568859e94a454712d39c5f794a
https://sosv.com/mesa-quantum-nabs-seed-funding-space-force-grant-for-gps-alternative/,post,txt/post__mesa-quantum-nabs-seed-funding-space-force-grant-for-gps-alternative.txt,1730,4cd2fb27f3d35eb63d9897b7d79a46224cee10e7d060951165b49fac8bb7b6ba
https://sosv.com/watch-the-sosv-climate-tech-summit-sessions-on-demand/,post,txt/post__watch-the-sosv-climate-tech-summit-sessions-on-demand.txt,2369,a3566a949e35cc25cddf752639f90f626d70b7243831453c76d13e7dd1e9f432
https://sosv.com/sosv-closes-306m-deep-tech-fund-for-human-and-planetary-health/,post,txt/post__sosv-closes-306m-deep-tech-fund-for-human-and-planetary-health.txt,5338,18cb265b3154e917f9e7d7bc11684779666a1da04642f4840d19bb9975d5d4ab
https://sosv.com/announcing-the-agenda-for-the-sosv-climate-tech-summit/,post,txt/post__announcing-the-agenda-for-the-sosv-climate-tech-summit.txt,6204,520ee875d359c7cf1dbcf49e5fe67d74d5cb46cd5e1e4b60c6c48fc0258ece50
https://sosv.com/announcing-indiebio-new-york-demo-day-2025/,post,txt/post__announcing-indiebio-new-york-demo-day-2025.txt,2927,20a0d4da958857b0b8a655c49c86ff6b8aacfa4d111bbfed969e04dd3aff013e
https://sosv.com/announcing-sosv-womens-health-vc-founder-matchup/,post,txt/post__announcing-sosv-womens-health-vc-founder-matchup.txt,4138,1730825a121a3326b75b056bdc9bc51cbadfa60e83f19cc3b99679ee36b59268
https://sosv.com/indiebio-nys-demo-day-kickoff-video/,post,txt/post__indiebio-nys-demo-day-kickoff-video.txt,2644,0e923bc8092e1baee734d45fe7992b7eba38fe66c3930ecb5e10b11b92de233a
https://sosv.com/how-ten63-turned-an-academic-project-into-an-ai-platform-for-drugging-undruggable-cancers/,post,txt/post__how-ten63-turned-an-academic-project-into-an-ai-platform-for-drugging-undruggable-cancers.txt,9096,4631da6c310934afb54601f567ad654426518d7a4bddd3455b7f45546a936648
https://sosv.com/meet-deborah-zajac-sosv-and-indiebio-nys-new-general-partner/,post,txt/post__meet-deborah-zajac-sosv-and-indiebio-nys-new-general-partner.txt,3473,290bc7d2fd0afea82be04d8074c2b88d21597add2541404f4390d57a39ae5983
https://sosv.com/announcing-indiebio-sfs-vc-founder-meetings-demo-day-week-of-march-17-2025/,post,txt/post__announcing-indiebio-sfs-vc-founder-meetings-demo-day-week-of-march-17-2025.txt,1953,e02c71cb4322e26071132cf477c0e0fe7eb66229be173bb080715dd970f3aa93
https://sosv.com/breaking-out-of-the-agtech-echo-chamber-sosv-gp-po-bronsons-vision/,post,txt/post__breaking-out-of-the-agtech-echo-chamber-sosv-gp-po-bronsons-vision.txt,1314,6ca4c05d146179068d2ffca4955561adcdf2755b8a5dd728f4d08f3f8b3c7117
https://sosv.com/rfk-jr-s-food-dye-ban-michromas-natural-alternative/,post,txt/post__rfk-jr-s-food-dye-ban-michromas-natural-alternative.txt,3104,f2c4bc4421c4ded20ba53763967d0b9a75f192eaebdf0ce8c200aa6c8d8b1281
https://sosv.com/announcing-hax-demo-day-2025/,post,txt/post__announcing-hax-demo-day-2025.txt,1128,3d0d5653bdd20c46f3121302509bef4f6921408a4490f581e42c334ddc5cb696
https://sosv.com/join-indiebio-at-sf-climate-week-april-23-24/,post,txt/post__join-indiebio-at-sf-climate-week-april-23-24.txt,2134,24f20981d51ef6a0cbdbce1af64940ed9c7e3cff68109c52c91784441e933890
https://sosv.com/xrobotics-raises-2-5m-as-countertop-robots-raises-cook-up-25000-pizzas-a-month/,post,txt/post__xrobotics-raises-2-5m-as-countertop-robots-raises-cook-up-25000-pizzas-a-month.txt,1194,94edd9178831e236fec6249ff02f062e6d45306436b27699a6a386ec8cd31f0a
https://sosv.com/algoma-led-by-harvard-alumni-grabs-2-3m-to-become-the-ai-engine-behind-every-real-estate-deal/,post,txt/post__algoma-led-by-harvard-alumni-grabs-2-3m-to-become-the-ai-engine-behind-every-real-estate-deal.txt,1776,adfe6f4f7a0eab886e99a847d24e4f7b0e7163fc9158cc20b30311e02db95bcd
https://sosv.com/the-green-rush/,post,txt/post__the-green-rush.txt,7825,ccc2c1d50adeb2a58c436a6afa99c816ea3fd39f9aa2ca34a9b075e74eadae04
https://sosv.com/congrats-to-sosvs-fast-company-world-changing-idea-winners-oobli-rxall/,post,txt/post__congrats-to-sosvs-fast-company-world-changing-idea-winners-oobli-rxall.txt,2253,d160368453287a493ddeaea46aa5f001bfa12320f90e4a48f0febdb8ebe2c86d
https://sosv.com/flovision-grabs-8-7m-to-transform-protein-production-with-ai-powered-waste-reduction/,post,txt/post__flovision-grabs-8-7m-to-transform-protein-production-with-ai-powered-waste-reduction.txt,2137,7ecf3ffb9c95331563229e832ad6cebb084bd63e9a4b644b6581a28b1f4f462a
https://sosv.com/puna-bio-raises-series-a-lands-gates-foundation-investment-to-expand-climate-resilient-agriculture-globally/,post,txt/post__puna-bio-raises-series-a-lands-gates-foundation-investment-to-expand-climate-resilient-agriculture-globally.txt,1166,efd896bc5ab81335784913868aa1af4251e2ed24d8e27c5b5113f74f2318fb3f
https://sosv.com/indiebio-new-york-is-excited-to-support-the-ny-climate-innovation-ecosystem-during-new-york-climate-week-2024/,post,txt/post__indiebio-new-york-is-excited-to-support-the-ny-climate-innovation-ecosystem-during-new-york-climate-week-2024.txt,5431,b34d310a9c017d758e6e3750d08555b93d56cb4da3da97ff6a8d75745c1dc2ab
https://sosv.com/announcing-sosvs-biomanufacturing-vc-founder-matchup-april-21-25-2025-virtual-free/,post,txt/post__announcing-sosvs-biomanufacturing-vc-founder-matchup-april-21-25-2025-virtual-free.txt,4304,4929d0191b7467a56a81621c5ad1f3a9a22acc524adbb45dcc842ec58a3cf083
https://sosv.com/announcing-the-first-round-of-speakers-for-the-sosv-climate-tech-summit/,post,txt/post__announcing-the-first-round-of-speakers-for-the-sosv-climate-tech-summit.txt,2219,37dd6379d69124c9270723a44a449d3f82f3d32bf59c7f52d526e117308952e4
https://sosv.com/7-sosv-portfolio-companies-pitching-at-techcrunch-disrupt-2025-startup-battlefield/,post,txt/post__7-sosv-portfolio-companies-pitching-at-techcrunch-disrupt-2025-startup-battlefield.txt,3346,bcb10609c6ad9fa6de566c527688deb7c3227721cfc780acd900c9f0b629175b
https://sosv.com/yplasma-raises-2-5m-to-zap-the-air-to-cool-chips-for-data-centers/,post,txt/post__yplasma-raises-2-5m-to-zap-the-air-to-cool-chips-for-data-centers.txt,2053,32c8de4ed7ceac19f34dc21b9acba0762fba1a3359da539ad6a3a4f300ba1deb
https://sosv.com/sosv-bets-plasma-will-change-everything-from-semiconductors-to-spacecraft/,post,txt/post__sosv-bets-plasma-will-change-everything-from-semiconductors-to-spacecraft.txt,1873,e92629b6e6c0b4e4d02e341860ec90ce992a96b280120ccb2621fb3fbdab4763
https://sosv.com/the-metabolic-myths-that-are-killing-us-deep-tech-live-conversation-with-dr-lustig/,post,txt/post__the-metabolic-myths-that-are-killing-us-deep-tech-live-conversation-with-dr-lustig.txt,1359,5d6c0a1a4ede24296d0d977244d3d30b2ace7a12edd62ae15fa2db23deeca828
https://sosv.com/still-bright-raises-18-7m-seed-round-to-slash-copper-costs/,post,txt/post__still-bright-raises-18-7m-seed-round-to-slash-copper-costs.txt,1697,8bf4182282f2e4bc0e58979d2fe2331484da5ddbf7cdee364d1f8483cae881d7
https://sosv.com/automated-wiring-assembler-q5d-raises-13-5m/,post,txt/post__automated-wiring-assembler-q5d-raises-13-5m.txt,1391,5f5d79fa9e77adfbca2fe0bbe7f4856c8860ead6903382abca10481e3437b176
https://sosv.com/samphire-neuroscience-raises-5m-seed-round-for-novel-neurotech-wearable-targeting-menstrual-pain/,post,txt/post__samphire-neuroscience-raises-5m-seed-round-for-novel-neurotech-wearable-targeting-menstrual-pain.txt,1219,e5f064b4e290ebd0da855844d14476a87531380e24ae28113717d71c27aaed32
https://sosv.com/introducing-the-hax-plasma-forge-a-new-era-for-plasma-in-nj/,post,txt/post__introducing-the-hax-plasma-forge-a-new-era-for-plasma-in-nj.txt,3032,fb06ea9659464cc8a1de9533b269be979e0b6b64d40f46ca4ade0fc39fadc793
https://sosv.com/nascent-materials-emerges-from-stealth-with-2-3m-to-make-lfp-batteries-better-cheaper/,post,txt/post__nascent-materials-emerges-from-stealth-with-2-3m-to-make-lfp-batteries-better-cheaper.txt,2156,fbea022b7db7cab17a6d93431fb023a16b5fcea04999a2614266a71fed615c7d
https://sosv.com/hoofprint-biome-raises-15m-series-a-for-natural-solution-to-cut-methane-and-boost-yield-in-cattle/,post,txt/post__hoofprint-biome-raises-15m-series-a-for-natural-solution-to-cut-methane-and-boost-yield-in-cattle.txt,1752,bd48f9d8a37dc25f8478afbd4ce510d1cb387efbe4574dcfe4c9efa4591b215c
https://sosv.com/oxyle-has-raised-16m-to-rid-water-supplies-of-forever-chemicals-pfas/,post,txt/post__oxyle-has-raised-16m-to-rid-water-supplies-of-forever-chemicals-pfas.txt,1428,66d440bcbed270022af595236241ccffde8c372c962886bd83b54c3860daaec7
https://sosv.com/what-now-from-the-ira-to-drill-baby-drill-sosv-deep-tech-live-premieres-with-princetons-dr-jesse-jenkins/,post,txt/post__what-now-from-the-ira-to-drill-baby-drill-sosv-deep-tech-live-premieres-with-princetons-dr-jesse-jenkins.txt,2656,886012af90ddff9d25b24ae9afd236ff9abc2181840e41996b403029d0520de2
https://sosv.com/continuous-hormone-monitoring-startup-level-zero-health-raises-6-9m-pre-seed-round/,post,txt/post__continuous-hormone-monitoring-startup-level-zero-health-raises-6-9m-pre-seed-round.txt,1072,20f29621d7cca3f1339af6456197c3c22149e7b9074b5baa33bc9c6488c7a288
https://sosv.com/hyperlume-raises-12-5m-seed-round-to-revolutionize-ai-data-center-connectivity/,post,txt/post__hyperlume-raises-12-5m-seed-round-to-revolutionize-ai-data-center-connectivity.txt,1577,2e3186040c04b012a474a805513ac79c30bb0a7ce2d8997e226b837b56807d4a
https://sosv.com/proton-intelligence-closes-a-6-95m-seed-round-for-continuous-potassium-monoitoring/,post,txt/post__proton-intelligence-closes-a-6-95m-seed-round-for-continuous-potassium-monoitoring.txt,1140,7e02a7d9de557eb7b7aa3cd3b149637c7ce00289b4d4a8bccc80260d9668ddf8
https://sosv.com/rybodyn-discovers-cryptic-human-proteome-secures-4m-for-novel-cancer-immunotherapy-advancements/,post,txt/post__rybodyn-discovers-cryptic-human-proteome-secures-4m-for-novel-cancer-immunotherapy-advancements.txt,2107,3c7214f086898a24b7bd5cab31b10466fff5182cd6d883b9d7e98aea09ef5e62
https://sosv.com/mitico-raises-4-3m-seed-round-to-revolutionize-co%e2%82%82-capture-with-prehistoric-chemistry/,post,txt/post__mitico-raises-4-3m-seed-round-to-revolutionize-co%e2%82%82-capture-with-prehistoric-chemistry.txt,1685,f2a98125199fe9b24d2cdd6e51b4a8654c894afd103197e73d1fe45a57b3866e
https://sosv.com/can-you-tell-your-gc-ms-from-your-tga-or-xrf/,post,txt/post__can-you-tell-your-gc-ms-from-your-tga-or-xrf.txt,1852,9a91ac47d8c5359b7bd0e1a25912e9c900214be11a0829edd9f5b58beae2dd4e
https://sosv.com/fertility-tracker-kegg-raises-6-5m-series-a/,post,txt/post__fertility-tracker-kegg-raises-6-5m-series-a.txt,1015,c8f3ec219cbc3dacced79ce80962d923ba90cdad61ef5c44dee0678a133400eb
https://sosv.com/announcing-sosvs-vc-founder-health-tech-matchup-june-23-27-2025-virtual-free/,post,txt/post__announcing-sosvs-vc-founder-health-tech-matchup-june-23-27-2025-virtual-free.txt,5129,fb8d02513574a6a6976699c7ac0b7366d34071d422ac5aa2fd366d0f60a6bdbb
https://sosv.com/join-sosv-at-climate-week-nyc-2025/,post,txt/post__join-sosv-at-climate-week-nyc-2025.txt,5355,073bf4e8453e787187f5d87a275dbb8711af0b2d517c80ea6b39361483b5faad
https://sosv.com/a-recap-sosv-at-ny-climate-week-2025/,post,txt/post__a-recap-sosv-at-ny-climate-week-2025.txt,4662,aa66b7f0d68a249d10acc88008e886f52647a8b7ce6d29b3b4c2b4c0f4011341
https://sosv.com/sosv-tim-latimer-of-fervo-energy-discuss-the-future-of-geothermal/,post,txt/post__sosv-tim-latimer-of-fervo-energy-discuss-the-future-of-geothermal.txt,1847,aefb29dbfe407473dbc77f646ee3c041794b67347aea4b3efae960524aeae86e
https://sosv.com/announcing-the-first-breakout-sessions-at-the-5th-annual-sosv-climate-tech-summit/,post,txt/post__announcing-the-first-breakout-sessions-at-the-5th-annual-sosv-climate-tech-summit.txt,4461,d4016e1972f1d83fcecf9af4e5e23d451131378d7465a22edd9116fc93b4f823
https://sosv.com/asterix-foods-raises-4-2m-seed-round-for-its-low-cost-modular-alternative-to-precision-fermentation/,post,txt/post__asterix-foods-raises-4-2m-seed-round-for-its-low-cost-modular-alternative-to-precision-fermentation.txt,3087,3ac02e83dd0445971c9d1726897983559f8cc415c45f840a4e79c777df609afe
https://sosv.com/credo-acquires-hyperlume-to-advance-the-future-of-ai-connectivity/,post,txt/post__credo-acquires-hyperlume-to-advance-the-future-of-ai-connectivity.txt,2112,aa6db637fa8effd57caf7fc8f66c8c2d02ea515bfdb28d38b67e424c0eab06f4
